Scan_Group,Point_0_Real,Point_1_Real,Point_2_Real,Point_3_Real,Point_4_Real,Point_5_Real,Point_6_Real,Point_7_Real,Point_8_Real,Point_9_Real,Point_10_Real,Point_11_Real,Point_12_Real,Point_13_Real,Point_14_Real,Point_15_Real,Point_16_Real,Point_17_Real,Point_18_Real,Point_19_Real,Point_20_Real,Point_21_Real,Point_22_Real,Point_23_Real,Point_24_Real,Point_25_Real,Point_26_Real,Point_27_Real,Point_28_Real,Point_29_Real,Point_30_Real,Point_31_Real,Point_32_Real,Point_33_Real,Point_34_Real,Point_35_Real,Point_36_Real,Point_37_Real,Point_38_Real,Point_39_Real,Point_40_Real,Point_41_Real,Point_42_Real,Point_43_Real,Point_44_Real,Point_45_Real,Point_46_Real,Point_47_Real,Point_48_Real,Point_49_Real,Point_0_Imag,Point_1_Imag,Point_2_Imag,Point_3_Imag,Point_4_Imag,Point_5_Imag,Point_6_Imag,Point_7_Imag,Point_8_Imag,Point_9_Imag,Point_10_Imag,Point_11_Imag,Point_12_Imag,Point_13_Imag,Point_14_Imag,Point_15_Imag,Point_16_Imag,Point_17_Imag,Point_18_Imag,Point_19_Imag,Point_20_Imag,Point_21_Imag,Point_22_Imag,Point_23_Imag,Point_24_Imag,Point_25_Imag,Point_26_Imag,Point_27_Imag,Point_28_Imag,Point_29_Imag,Point_30_Imag,Point_31_Imag,Point_32_Imag,Point_33_Imag,Point_34_Imag,Point_35_Imag,Point_36_Imag,Point_37_Imag,Point_38_Imag,Point_39_Imag,Point_40_Imag,Point_41_Imag,Point_42_Imag,Point_43_Imag,Point_44_Imag,Point_45_Imag,Point_46_Imag,Point_47_Imag,Point_48_Imag,Point_49_Imag
Scan_1,-21967.18,-20272.120000000003,-11076.359999999999,-6517.06,-24607.02,-19027.96,-33511.3,-33442.4,-5266.76,8538.26,5986.4400000000005,-4340.82,-9464.12,2493.04,-9063.98,-8497.64,1125.8,-3986.88,1828.98,-6925.000000000001,-14629.119999999999,-3099.58,-5444.860000000001,-5546.94,-680.0,890.0200000000001,-247.33999999999992,-2100.88,-6406.719999999999,-3510.7799999999997,2877.12,271.6,1687.98,-1371.2,-4730.44,-7141.88,-11310.02,-12756.560000000001,-16917.64,-19905.88,-22195.24,-22311.86,-20585.18,-20754.16,-24382.22,-23319.28,-22219.34,-19724.280000000002,-20659.36,-16746.88,24317.440000000002,25712.14,30997.32,32127.02,32402.94,32760.9,28401.48,32529.34,32527.620000000003,34091.86,34528.36,34530.38,34557.3,34624.34,34543.82,34334.2,34331.14,34320.6,34205.84,34093.72,34330.08,34164.08,33894.62,33647.26,33529.16,33195.3,32936.24,32707.42,32483.9,32286.54,32182.88,26097.36,18773.120000000003,12584.080000000002,6557.64,3555.54,1824.8400000000001,1212.0,984.18,3444.36,5179.280000000001,8594.22,13790.880000000001,15658.16,12299.04,17603.64,21060.24,27553.100000000002,26015.8,29718.42
Scan_2,-18395.18,-16872.34,-8147.86,-4151.360000000001,-22869.32,-17706.64,-32621.56,-32975.18,-5116.9,8638.86,5982.14,-4546.94,-9485.02,2644.4,-9051.64,-8592.26,1121.2,-3871.7799999999997,1828.22,-7088.220000000001,-14478.44,-3255.74,-5685.4400000000005,-6023.42,-1127.9,316.88,-727.78,-2543.7200000000003,-6768.719999999999,-3741.8799999999997,2858.1600000000003,283.98,1763.92,-1267.42,-4471.02,-6909.66,-11228.0,-12756.1,-16912.96,-19938.42,-22284.4,-22437.46,-20694.820000000003,-20838.52,-24470.32,-23357.079999999998,-22181.82,-19642.0,-20520.22,-16581.22,23356.120000000003,24505.0,29969.940000000002,30495.36,30937.84,31366.12,26963.32,31341.34,31562.32,33412.78,33940.32,34123.98,34307.2,34207.1,34181.02,34014.2,33853.76,33550.3,33308.74,33213.5,33323.8,33098.46,32936.84,32875.1,32741.78,32711.24,32520.96,32437.4,32302.84,32221.32,32201.42,26060.94,18714.08,12494.400000000001,6450.64,3387.6400000000003,1672.1800000000003,1022.26,821.0999999999999,3312.6200000000003,5126.240000000001,8623.08,13897.54,15823.24,12482.960000000001,17856.46,21331.84,27817.36,26256.420000000002,29921.44
Scan_3,-23792.960000000003,-21677.640000000003,-12233.46,-7452.18,-25354.76,-19691.32,-33978.520000000004,-33747.72,-5580.099999999999,8277.08,5625.46,-4751.3,-9435.02,2592.7200000000003,-8950.24,-8235.02,1472.76,-3550.04,2082.36,-6857.540000000001,-14266.46,-2938.98,-5421.4,-5632.5599999999995,-811.54,645.0600000000001,-472.46000000000004,-2314.5600000000004,-6622.82,-3668.54,2731.8,154.92,1691.46,-1363.16,-4585.38,-6975.4,-11170.18,-12657.980000000001,-16746.7,-19678.68,-21935.88,-22040.66,-20288.36,-20426.100000000002,-24054.9,-22965.879999999997,-21848.84,-19375.960000000003,-20322.420000000002,-16471.260000000002,25206.960000000003,26529.34,31468.56,32732.46,32934.32,33026.78,28872.0,32991.28,32914.7,34456.3,34885.1,34856.24,34867.66,34914.64,34780.68,34447.06,34274.86,34072.82,34093.28,34050.4,33916.58,33707.64,33529.4,33168.06,33159.04,33035.78,32926.5,32800.9,32640.72,32625.98,32447.36,26387.9,19149.800000000003,12954.080000000002,6877.02,3876.6800000000003,2138.1800000000003,1500.9,1229.94,3657.26,5371.6,8774.06,13956.84,15807.92,12486.560000000001,17697.12,21164.260000000002,27523.760000000002,25976.8,29603.42
Scan_4,-21047.960000000003,-19080.460000000003,-9971.38,-5426.92,-23705.44,-18277.28,-32919.12,-32997.6,-4920.28,8956.16,6403.06,-4251.4,-9017.22,2572.3,-9075.92,-8364.36,1275.52,-3911.1,1568.76,-7263.740000000001,-14585.08,-3332.06,-5810.04,-6002.26,-1053.6399999999999,424.7199999999999,-581.1800000000001,-2353.5200000000004,-6554.36,-3524.7,3022.92,543.14,2092.6400000000003,-997.26,-4300.4400000000005,-6633.44,-11004.14,-12339.900000000001,-16562.34,-19641.739999999998,-21970.64,-22069.3,-20292.600000000002,-20451.82,-24070.18,-22960.8,-21824.239999999998,-19326.960000000003,-20275.82,-16401.06,23972.5,25156.38,30631.66,31603.06,32073.88,32557.18,28339.699999999997,32608.18,32712.4,34401.32,34822.38,34869.74,34695.42,34903.7,34713.1,34278.98,34058.76,33926.9,34009.96,33771.3,33627.36,33487.42,33435.22,33155.3,33033.36,33016.14,32864.56,32802.76,32652.48,32511.4,32414.94,26338.42,18937.72,12639.140000000001,6518.9800000000005,3460.6400000000003,1679.7400000000002,1056.1,819.8,3280.7000000000003,5066.780000000001,8535.92,13794.78,15666.36,12382.86,17624.94,21125.7,27434.4,25850.96,29455.62
Scan_5,-22531.940000000002,-20133.320000000003,-10814.82,-6384.22,-24377.26,-18918.24,-33557.5,-33566.200000000004,-5493.98,8606.720000000001,5972.860000000001,-4543.86,-9643.26,2775.7,-8854.88,-8402.1,1464.58,-3554.2,2139.2,-6772.380000000001,-14119.2,-2796.0,-5186.360000000001,-5444.639999999999,-486.89999999999986,1013.1999999999999,-34.09999999999991,-1838.9200000000003,-6047.66,-3071.04,3354.4800000000005,743.9399999999999,2169.04,-1121.04,-4416.3,-6796.82,-11044.36,-12653.000000000002,-16851.82,-19855.9,-22220.64,-22334.96,-20575.800000000003,-20705.9,-24317.74,-23201.859999999997,-22053.5,-19535.22,-20451.56,-16549.120000000003,22507.980000000003,23781.02,29285.98,30589.68,30994.22,31577.5,27552.5,31973.440000000002,32258.02,34138.56,34659.92,34712.68,34708.52,34774.98,34609.3,34376.74,34015.86,33836.64,33773.52,33700.42,33665.28,33481.2,33296.56,33160.36,32968.84,32992.82,32817.84,32618.02,32557.68,32407.16,32258.92,26140.04,18775.000000000004,12475.820000000002,6476.400000000001,3464.32,1723.4,1126.1399999999999,911.9199999999998,3376.46,5185.06,8646.32,13870.66,15757.199999999999,12413.640000000001,17700.96,21154.420000000002,27575.260000000002,25993.38,29627.02
Scan_6,-20316.620000000003,-18615.760000000002,-9346.96,-5231.42,-22864.1,-17843.54,-32161.0,-32269.58,-4197.08,9575.220000000001,6815.200000000001,-3586.54,-8609.22,3366.7,-8432.9,-8033.700000000001,1440.92,-3720.1800000000003,1876.5400000000002,-7115.9400000000005,-14434.7,-3165.7200000000003,-5677.9400000000005,-5970.799999999999,-1066.68,462.38,-611.1800000000001,-2369.6400000000003,-6626.0599999999995,-3677.8599999999997,2906.08,317.79999999999995,1937.5200000000002,-1134.52,-4330.76,-6828.46,-11105.94,-12596.34,-16730.44,-19745.239999999998,-22025.02,-22159.2,-20403.02,-20533.100000000002,-24168.52,-23093.239999999998,-21950.32,-19444.98,-20368.74,-16495.38,19910.86,21421.62,27811.8,28807.18,29838.66,30589.68,26661.44,31233.460000000003,31692.66,33704.8,34325.94,34567.56,34611.7,34652.66,34612.94,34362.34,34320.56,34107.78,33959.64,33885.0,33654.84,33380.8,33299.96,33247.54,33178.08,32969.82,32866.16,32640.48,32648.96,32366.98,32340.82,26180.2,18930.800000000003,12670.12,6582.820000000001,3503.38,1773.48,1063.54,822.8799999999999,3283.38,5046.400000000001,8471.119999999999,13662.76,15544.36,12222.300000000001,17468.18,20940.68,27379.56,25829.34,29451.28
Scan_7,-21985.960000000003,-20514.960000000003,-11043.18,-6935.38,-24830.08,-19761.38,-34239.340000000004,-34237.22,-6213.48,7739.08,5345.46,-4838.9,-9661.36,2481.82,-8963.62,-8318.220000000001,1286.7,-3608.1,1853.0,-7106.300000000001,-14729.74,-3397.7,-5846.8,-6096.66,-1284.3400000000001,415.80000000000007,-742.64,-2384.0600000000004,-6737.879999999999,-3678.5,2805.6800000000003,271.14,1823.3200000000002,-1282.74,-4524.0,-7007.72,-11191.02,-12734.720000000001,-16871.52,-19850.46,-22152.3,-22276.54,-20522.24,-20653.9,-24274.34,-23164.039999999997,-22026.54,-19517.2,-20440.14,-16542.7,21549.72,23045.18,28354.9,29684.72,29870.0,30660.64,26616.059999999998,31161.38,31489.84,33545.5,34323.76,34477.3,34543.42,34610.92,34427.14,34089.28,33997.64,33585.3,33834.84,33835.78,34032.16,33931.82,33822.24,33817.74,33864.9,33646.58,33599.5,33405.22,33334.74,33064.42,32967.6,26832.78,19509.920000000002,13192.7,7024.500000000001,3965.7000000000003,2163.2200000000003,1493.42,1204.56,3618.88,5332.360000000001,8744.539999999999,13913.72,15760.96,12423.380000000001,17678.12,21112.480000000003,27523.280000000002,25968.0,29557.739999999998
Scan_8,-20656.640000000003,-18594.38,-10067.68,-5325.04,-24435.12,-19019.1,-33531.76,-33785.4,-5866.5599999999995,7922.900000000001,5413.72,-4907.84,-9674.8,1903.38,-9494.26,-8879.64,928.4,-4173.24,1674.7,-7195.900000000001,-14815.06,-3332.44,-5934.96,-6299.139999999999,-1310.52,91.07999999999993,-894.34,-2775.96,-6994.94,-4060.08,2422.2000000000003,-66.08000000000001,1526.3400000000001,-1527.94,-4714.56,-7145.22,-11271.06,-12834.1,-16928.68,-19878.7,-22164.34,-22295.84,-20532.4,-20658.8,-24280.22,-23138.039999999997,-21965.66,-19439.74,-20323.78,-16417.260000000002,22145.100000000002,23412.58,29216.98,30035.86,30684.2,31189.28,26792.18,31355.780000000002,31565.920000000002,33537.22,34245.38,34537.8,34904.86,34767.5,34865.08,34804.54,34730.78,34568.5,34303.26,34163.12,34286.08,33961.74,33970.78,33910.06,33726.06,33604.34,33429.94,33374.12,33124.74,33038.12,32976.64,26880.46,19611.660000000003,13369.42,7226.540000000001,4228.26,2461.78,1744.02,1462.08,3858.0600000000004,5565.8,8954.16,14120.460000000001,15958.1,12568.62,17825.100000000002,21254.38,27697.84,26082.18,29724.88
Scan_9,-19757.74,-18263.68,-9221.32,-4868.76,-23420.5,-18176.58,-32788.12,-32973.56,-5171.48,8534.28,5733.780000000001,-4777.32,-9742.86,2076.3,-9563.94,-8800.12,788.0600000000001,-4370.98,1303.6000000000001,-7589.400000000001,-14918.88,-3656.7,-6080.92,-6405.5199999999995,-1438.3600000000001,31.43999999999994,-891.7800000000001,-2723.9,-6891.84,-3904.3999999999996,2620.7400000000002,107.46000000000001,1592.96,-1452.32,-4798.8,-7155.48,-11446.16,-12828.62,-16994.059999999998,-20048.56,-22305.52,-22355.2,-20570.22,-20676.46,-24263.58,-23151.6,-21991.44,-19462.16,-20382.18,-16474.34,20663.020000000004,22150.86,28115.28,29253.64,29889.04,30564.46,26487.5,30957.460000000003,31280.260000000002,33171.06,33742.06,33992.34,34156.74,34298.38,34289.02,33997.96,33917.3,33841.88,33713.92,33551.28,33478.58,33258.26,33194.82,33085.2,32966.46,32802.84,32625.0,32451.06,32279.26,32089.48,32011.4,25920.1,18574.780000000002,12353.080000000002,6291.3,3310.1400000000003,1595.0600000000002,1007.9399999999999,789.1399999999999,3321.32,5078.06,8517.08,13742.02,15621.66,12296.02,17568.18,21052.820000000003,27483.280000000002,25924.7,29542.9
Scan_10,-20213.260000000002,-18606.18,-9242.619999999999,-4784.72,-23164.6,-17986.66,-32824.96,-33062.700000000004,-5146.04,8600.04,6029.06,-4268.28,-9333.8,2400.7,-9457.08,-8757.06,836.76,-4225.36,1437.78,-7477.460000000001,-14907.48,-3604.74,-5985.76,-6321.76,-1403.78,118.95999999999992,-908.9200000000001,-2694.2200000000003,-6916.0599999999995,-3947.9399999999996,2526.6600000000003,-0.36000000000001364,1500.94,-1611.96,-4881.8,-7404.38,-11616.34,-13015.44,-17113.66,-20107.3,-22378.7,-22458.52,-20661.24,-20766.780000000002,-24360.68,-23234.359999999997,-22052.64,-19536.22,-20433.46,-16541.280000000002,23568.480000000003,24940.14,30654.4,31538.94,32069.48,32491.84,28182.82,32529.140000000003,32735.440000000002,34585.62,35255.18,35291.96,35523.28,35257.98,35250.3,34979.2,34816.04,34450.62,34151.62,33902.72,33844.34,33572.74,33356.2,33269.94,33192.4,32942.4,32844.3,32731.1,32593.4,32363.16,32216.04,26146.18,18842.86,12622.26,6608.660000000001,3621.28,1934.1800000000003,1212.22,970.9399999999999,3492.5000000000005,5251.84,8702.22,13922.92,15801.0,12437.28,17732.06,21162.58,27601.9,26020.3,29633.82
FinalAvg,-21066.544,-19263.084000000003,-10116.564,-5707.706,-23962.82,-18640.87,-33213.318,-33305.756,-5297.266,8538.86,5930.718,-4481.32,-9406.668,2530.706,-9090.846,-8488.012,1174.0700000000002,-3897.1859999999997,1759.3140000000003,-7139.188000000001,-14588.416,-3257.966,-5707.448,-5974.37,-1066.3660000000002,440.95400000000006,-611.1719999999998,-2409.938,-6656.705999999999,-3678.5719999999997,2812.5840000000003,262.75400000000013,1778.612,-1312.956,-4575.35,-6999.846,-11238.722,-12717.276000000002,-16862.982,-19865.088,-22163.268,-22273.954,-20512.588000000003,-20646.554,-24264.27,-23158.618,-22011.433999999997,-19500.472,-20417.768,-16522.050000000003,22719.818000000003,24065.426,29650.682,30686.792,31169.458,31678.438000000002,27486.899999999998,31868.08,32073.918,33904.502,34472.84,34595.998,34687.61,34701.22,34627.24,34368.45,34231.67,34026.134,33935.462,33816.724,33815.91,33604.416,33473.664,33333.656,33236.008,33091.726,32943.1,32796.848,32661.872,32497.456,32401.802,26298.438,18981.974000000002,12735.51,6661.450000000001,3637.358,1896.6060000000002,1243.8539999999998,1001.6539999999998,3464.554,5220.342000000001,8656.271999999999,13867.258,15739.896,12401.266000000001,17675.476,21135.940000000002,27558.974000000002,25991.788,29623.654
Scan_1,-22025.36,-18903.7,-29437.579999999998,-22291.82,-32874.94,-33137.76,2120.0,-2733.3599999999997,-6345.32,-14991.099999999999,-12284.3,-29874.94,-26347.04,-24306.92,-25330.54,-14644.3,-15157.5,-18059.559999999998,-14650.400000000001,8720.16,-15724.96,-13819.420000000002,-15609.58,2782.7799999999997,-11321.12,-3272.6600000000008,-7401.5199999999995,8294.5,7745.860000000001,3818.12,3560.4400000000005,1833.54,-8.639999999999873,-2257.82,-2915.98,-7342.08,-10369.58,-12916.2,-16362.440000000002,-18248.88,-19823.62,-20846.74,-21049.399999999998,-20778.0,-22159.36,-19835.059999999998,-21986.1,-21520.5,-19212.420000000002,-17809.86,28249.82,28385.059999999998,29034.78,29445.9,20795.579999999998,26895.08,31373.06,31286.86,32885.24,33496.12,34161.08,34472.86,34628.98,34856.64,34328.46,34587.04,34346.42,34241.48,34374.64,33286.240000000005,33433.98,33967.36,33664.9,33209.18,33468.8,33297.46,33150.98,32275.620000000003,32862.84,32619.64,32534.54,26045.06,19247.100000000002,12910.92,7176.0199999999995,2803.36,1079.54,168.06,-602.6600000000001,3858.1000000000004,6772.5199999999995,7849.56,12103.26,16126.0,12691.32,20983.78,18461.28,26066.000000000004,30055.960000000003,32467.440000000002
Scan_2,-23991.7,-20879.88,-30826.3,-23942.22,-33766.88,-33733.76,1719.5600000000002,-3058.22,-6388.5599999999995,-14850.4,-11787.38,-29220.3,-25577.420000000002,-23614.78,-25368.5,-14497.22,-15276.56,-18331.239999999998,-14709.28,8385.220000000001,-16157.74,-14368.220000000001,-16223.38,2011.9,-12036.640000000001,-4023.3,-8169.82,7585.860000000001,6953.52,3051.34,2836.4,1186.08,-607.9,-2840.6600000000003,-3487.92,-7907.04,-10906.6,-13385.36,-16621.800000000003,-18539.06,-20049.56,-21038.0,-21260.76,-20952.28,-22258.54,-19970.199999999997,-22111.899999999998,-21614.12,-19296.120000000003,-17907.66,29246.16,29685.48,30382.96,31015.18,22508.079999999998,28657.86,33111.94,32900.880000000005,34370.62,34859.72,35532.92,35485.4,35468.76,35207.44,34853.18,34870.62,34684.44,34381.08,34029.16,32971.420000000006,33206.42,33656.06,33498.76,33163.200000000004,33354.78,33085.98,33097.76,31942.4,32721.74,32522.12,32342.06,25840.16,19103.300000000003,12702.7,6942.32,2584.46,957.32,-38.559999999999945,-785.0799999999999,3669.1000000000004,6606.94,7674.82,11859.68,15928.800000000001,12481.859999999999,20803.8,18290.96,25968.74,29933.74,32358.2
Scan_3,-24124.140000000003,-20601.82,-30850.579999999998,-24280.54,-33737.9,-33643.66,1614.2200000000003,-3133.22,-6622.639999999999,-15258.74,-12183.34,-29898.22,-26524.12,-24558.34,-25633.04,-15009.119999999999,-15566.48,-18486.28,-14885.16,8355.58,-16025.679999999998,-14285.820000000002,-16076.44,2213.1400000000003,-11834.560000000001,-3889.6800000000003,-7986.5,7683.68,7104.820000000001,3203.7999999999997,2874.9,1136.98,-648.44,-2844.6200000000003,-3686.86,-7936.1,-10873.64,-13347.74,-16739.2,-18543.16,-20062.98,-21023.02,-21193.94,-20855.48,-22203.88,-19830.3,-21955.32,-21455.68,-19138.780000000002,-17699.28,29382.04,29679.92,30219.04,31163.4,22291.72,28237.02,32713.84,32480.000000000004,33798.84,34197.92,34867.28,34906.76,34914.92,35010.08,34411.86,34611.380000000005,34385.32,34188.6,34026.48,32946.44,33089.54,33677.5,33411.36,33038.46,33160.72,33078.54,32933.020000000004,31623.980000000003,32585.16,32473.52,32261.940000000002,25699.08,19027.56,12682.460000000001,6908.96,2624.98,949.84,102.10000000000002,-628.3800000000001,3841.78,6805.4,7899.4400000000005,12114.02,16175.220000000001,12718.08,21040.06,18501.02,26114.320000000003,30058.02,32472.760000000002
Scan_4,-22920.260000000002,-19365.5,-28969.14,-22277.3,-32077.34,-32012.08,3195.54,-1662.4199999999998,-5319.679999999999,-13944.099999999999,-11171.18,-28971.8,-25583.3,-23813.059999999998,-25158.86,-14384.34,-15195.06,-18212.94,-14758.720000000001,8278.62,-15873.859999999999,-14253.18,-16150.1,2179.8,-11855.78,-3926.0200000000004,-8079.58,7593.68,6951.240000000001,3007.22,2679.84,968.42,-795.62,-3070.36,-3799.12,-8095.72,-10978.039999999999,-13506.94,-16850.84,-18645.36,-20143.88,-21130.2,-21330.7,-21036.079999999998,-22373.0,-20025.46,-22133.52,-21613.14,-19271.58,-17833.02,29986.44,30241.96,30875.3,31133.4,22514.5,28502.260000000002,32675.94,32384.06,33676.5,34046.7,34363.9,34583.44,34433.56,34646.54,34032.0,34063.9,33908.26,33774.28,33767.0,32927.9,32848.76,33526.7,33417.64,32936.98,33000.38,32895.44,32978.28,31772.2,32614.42,32540.12,32422.32,25941.92,19341.36,12994.36,7258.88,2993.7400000000002,1343.5600000000002,460.70000000000005,-307.84000000000003,4145.18,7060.98,8121.72,12328.82,16401.06,12847.0,21218.98,18725.420000000002,26337.940000000002,30260.72,32698.16
Scan_5,-23226.120000000003,-20219.68,-30548.16,-24012.62,-33743.54,-33996.02,1592.46,-3255.64,-6715.299999999999,-15218.359999999999,-12406.08,-29940.54,-26351.440000000002,-24467.78,-25643.0,-14766.0,-15240.88,-18202.04,-14561.44,8648.32,-15729.32,-13940.880000000001,-15874.5,2444.62,-11687.900000000001,-3700.1000000000004,-7847.76,7802.860000000001,7161.4400000000005,3145.62,2868.28,1084.1599999999999,-763.48,-2996.82,-3638.88,-8037.620000000001,-11014.5,-13501.36,-16875.56,-18747.04,-20293.600000000002,-21285.98,-21499.0,-21199.44,-22565.32,-20234.48,-22354.62,-21846.84,-19514.260000000002,-18061.3,28455.84,28817.54,29335.62,29919.82,21075.92,27172.100000000002,31346.42,31208.4,32686.58,33175.84,33703.94,34007.58,34194.94,34378.08,33959.98,34183.74,33928.36,33874.58,33674.62,32740.2,33002.64,33528.12,33457.36,33079.68,33326.28,33082.520000000004,32976.06,31751.940000000002,32653.66,32387.34,32402.14,25838.94,19194.100000000002,12873.460000000001,7124.0199999999995,2818.52,1151.24,242.8,-525.5,3938.7400000000002,6902.94,7967.4400000000005,12190.06,16236.08,12677.82,21078.64,18576.72,26272.36,30228.660000000003,32681.0
Scan_6,-22075.2,-18874.44,-28866.28,-21983.06,-31913.22,-32114.0,2990.7200000000003,-1947.8999999999999,-5512.12,-14147.539999999999,-11457.54,-29166.46,-26081.88,-24079.26,-24856.48,-14410.619999999999,-14987.099999999999,-17824.28,-14507.800000000001,8885.12,-15662.48,-13909.380000000001,-15819.98,2345.92,-11817.62,-3960.0600000000004,-8179.48,7399.66,6709.9400000000005,2718.8999999999996,2336.88,607.3,-1223.16,-3459.28,-4168.22,-8416.1,-11226.28,-13722.0,-17108.660000000003,-18865.86,-20365.84,-21327.66,-21480.98,-21150.54,-22479.5,-20131.02,-22241.02,-21745.3,-19411.88,-17980.22,30389.14,30651.56,31252.3,31524.56,22926.52,28728.14,32807.78,32468.56,33694.82,34127.8,34606.8,34847.52,34912.4,35188.22,34414.0,34728.28,34467.62,34158.42,34275.86,32918.16,33168.9,33571.82,33248.94,32830.36,32978.46,32805.840000000004,32825.840000000004,31774.840000000004,32666.42,32497.38,32367.16,25858.98,19230.08,12909.02,7164.219999999999,2865.32,1104.96,258.68,-426.48,3942.5000000000005,6906.4,7972.04,12167.62,16210.400000000001,12657.88,21017.56,18474.82,26131.920000000002,30076.000000000004,32498.800000000003
Scan_7,-23788.56,-20514.16,-30443.079999999998,-23527.88,-33314.14,-33250.9,2072.58,-2728.2599999999998,-6279.82,-14877.359999999999,-11952.6,-29523.02,-26274.68,-24461.7,-25683.38,-14810.58,-15452.939999999999,-18296.32,-14872.86,8439.16,-15961.24,-14243.28,-16014.119999999999,2323.66,-11765.880000000001,-3865.34,-7971.099999999999,7544.46,6875.120000000001,2856.9399999999996,2447.8,794.54,-984.34,-3252.8,-4090.06,-8381.26,-11225.539999999999,-13606.74,-16961.140000000003,-18821.120000000003,-20330.420000000002,-21304.28,-21483.66,-21191.3,-22548.94,-20222.039999999997,-22346.64,-21846.66,-19524.940000000002,-18072.46,31637.18,31925.98,31886.66,32270.42,23280.88,28962.2,32980.76,32454.460000000003,33545.64,33890.16,34380.82,34455.22,34513.78,34622.6,34127.14,34285.56,34153.3,33935.24,34007.46,32935.96,33102.4,33739.0,33454.78,32893.840000000004,32986.62,32674.72,32600.06,31352.300000000003,32158.5,32003.64,31906.58,25438.88,18810.86,12489.220000000001,6827.12,2581.28,906.1,38.67999999999995,-694.5,3807.9200000000005,6776.0199999999995,7876.7,12103.8,16190.44,12652.64,21081.18,18572.420000000002,26270.2,30225.760000000002,32674.2
Scan_8,-21823.760000000002,-18802.06,-29067.6,-22400.68,-32070.84,-32395.0,2705.7000000000003,-2203.52,-5857.179999999999,-14553.98,-11895.22,-29615.7,-26257.32,-24368.48,-25735.14,-14822.439999999999,-15456.08,-18325.3,-14719.900000000001,8487.42,-15578.5,-13944.580000000002,-15725.5,2501.1000000000004,-11527.12,-3555.5800000000004,-7688.139999999999,7951.38,7352.700000000001,3388.2,3082.6800000000003,1385.8,-430.36,-2663.6000000000004,-3329.04,-7655.360000000001,-10633.68,-13140.94,-16513.440000000002,-18451.440000000002,-20035.5,-21069.58,-21310.18,-21039.78,-22455.34,-20132.42,-22280.379999999997,-21780.239999999998,-19446.480000000003,-17998.4,29002.42,29099.7,29676.82,29893.94,21304.5,27218.760000000002,31451.06,31251.100000000002,32633.1,33183.7,33683.06,33956.6,34065.3,34258.6,33829.42,34022.020000000004,33862.08,33744.98,33688.42,32758.280000000002,32681.760000000002,33419.74,33167.8,32960.62,33081.74,32849.520000000004,32748.18,31626.260000000002,32638.28,32427.420000000002,32300.100000000002,25807.04,19106.280000000002,12746.380000000001,7013.4,2690.14,999.0200000000001,96.34000000000003,-646.8800000000001,3783.2000000000003,6731.46,7809.04,12032.06,16119.74,12588.64,20997.44,18505.260000000002,26227.54,30215.600000000002,32680.460000000003
Scan_9,-23884.260000000002,-20647.88,-30651.7,-23515.44,-33183.24,-33109.2,2372.1000000000004,-2262.72,-5606.48,-14165.3,-11184.46,-29014.86,-25546.100000000002,-23520.42,-25013.940000000002,-14024.8,-14958.359999999999,-18072.559999999998,-14496.240000000002,8677.7,-15931.48,-13943.94,-16100.94,2379.82,-11639.02,-3540.26,-7812.9,7862.400000000001,7116.46,3155.3599999999997,2851.9,1091.8,-719.74,-2970.32,-3636.92,-7998.06,-10861.94,-13445.800000000001,-16795.86,-18601.52,-20129.58,-21148.86,-21366.059999999998,-21088.379999999997,-22470.7,-20132.6,-22248.0,-21751.5,-19424.460000000003,-17985.7,29513.4,30121.34,30701.32,31330.0,22762.14,28847.5,33211.54,32930.64,34201.4,34613.02,35018.16,35243.06,35104.04,35312.14,34817.62,34684.86,34696.52,34652.92,34569.46,33602.380000000005,33791.740000000005,34294.12,34303.08,33877.08,33965.32,33662.26,33596.8,32540.58,33334.8,33062.62,32881.0,26371.78,19718.04,13348.460000000001,7525.92,3224.5,1513.0,612.24,-208.56,4215.76,7103.94,8140.3,12324.66,16344.060000000001,12775.66,21127.0,18613.52,26269.600000000002,30202.86,32631.66
Scan_10,-23382.24,-20317.72,-30833.78,-24215.0,-33907.42,-34329.46,1044.8000000000002,-3824.24,-7344.099999999999,-15770.119999999999,-12755.9,-30414.84,-26643.920000000002,-24782.36,-25591.8,-14995.38,-15868.5,-18471.04,-15152.26,8169.12,-16182.859999999999,-14494.28,-16325.36,2027.8600000000001,-11983.54,-3966.76,-8101.62,7658.1,7001.700000000001,3091.1,2871.9400000000005,1141.3400000000001,-591.8,-2872.28,-3507.98,-7896.240000000001,-10934.42,-13407.28,-16845.280000000002,-18696.800000000003,-20196.12,-21237.76,-21408.52,-21121.76,-22484.76,-20164.079999999998,-22308.64,-21820.0,-19510.500000000004,-18073.8,27598.739999999998,27974.34,29022.04,29641.1,21017.02,27403.52,31904.4,32152.52,33643.7,34426.38,35220.86,35360.0,35724.06,35455.14,34941.68,35208.4,35124.02,34619.7,34485.44,33294.4,33387.560000000005,33969.82,33786.58,33353.880000000005,33495.7,33246.96,33161.22,32002.340000000004,32900.78,32612.5,32483.64,25855.22,19205.460000000003,12784.28,7020.28,2661.96,1001.3600000000001,48.139999999999986,-678.8,3771.6200000000003,6711.38,7790.62,12009.88,16074.400000000001,12545.1,20956.34,18452.32,26144.820000000003,30113.000000000004,32585.86
